76	12.9932	18.3918	16.1957	4
77	6.23901	0.120095	16.8782	21
78	12.8539	8.01418	14.3773	25
79	13.5562	0.657853	13.7144	13
80	12.3792	11.3566	0.114183	9
81	5.23141	17.1511	6.82709	16
82	17.5802	6.26459	3.7253	5
83	10.0692	13.5131	3.82223	29
84	14.1213	10.9479	18.6497	24
85	18.5315	18.6684	11.0514	17
86	15.9929	11.8899	19.906	24
87	6.49083	11.7831	15.1865	22
88	15.8982	12.0876	3.33909	9
89	17.3017	13.2883	12.2396	19
90	12.912	2.96684	0.659268	5
91	10.363	10.301	9.7962	25
92	0.969994	7.69317	9.04245	8
93	8.26156	8.13533	14.3519	22
94	16.2589	8.93485	19.9033	24
95	1.48521	11.9456	4.39576	15
96	18.4703	9.25704	17.0117	24
97	18.9782	15.3403	10.7348	17
98	9.55102	9.32337	19.3455	22
99	9.16078	15.329	5.15171	16
100	19.2701	8.04757	11.089	7
101	3.82055	7.2021	18.3305	12
102	12.1308	2.19555	3.98005	2
103	11.8538	11.9268	11.2174	19
104	4.85252	6.87683	18.4738	12
105	15.4137	18.6655	8.95963	17
106	15.9046	19.3136	5.85778	1
107	7.32056	14.9528	5.45974	16
108	2.44652	12.4639	18.4908	11
109	5.64568	4.05954	3.52478	27
110	4.55104	0.277325	2.39979	27
111	12.9709	2.01714	1.41114	5
112	9.92862	5.86355	18.2478	21
113	3.81418	8.63687	15.0677	8
114	19.9594	10.471	13.2358	19
115	6.55232	12.9342	1.00336	0
116	16.0666	13.6384	6.25879	26
117	5.95866	3.78127	1.06879	27
118	3.1455	2.72341	1.16105	27
119	18.91	18.5044	5.13938	1
120	3.37674	9.52709	18.5214	12
121	11.645	4.50471	12.6717	25
122	0.333012	6.95092	10.4526	10
123	6.14337	12.9027	5.38045	16
124	6.65784	15.1842	13.6715	28
125	16.9025	12.0153	13.3592	19
126	16.96	5.12456	10.2876	7
127	12.2282	16.4266	14.7349	4
128	7.19884	0.477264	9.74508	10
129	14.1652	10.1482	1.56516	9
130	9.67297	0.867894	4.89717	2
131	12.2248	19.2313	3.32188	18
132	15.1456	0.139602	14.7292	13
133	18.4514	15.7528	2.02961	1
134	4.78642	1.90086	5.54427	27
135	18.7543	1.93363	16.9055	13
136	13.8493	8.68796	6.47966	26
137	2.59952	7.55994	13.1976	8
138	17.6137	4.21726	10.5777	7
139	18.8644	2.44173	10.2987	7
140	4.23131	3.20324	8.67517	10
141	12.9957	9.23898	15.605	24
142	13.6935	17.3439	0.943652	18
143	3.54266	2.19049	11.9238	10
144	14.0068	8.1323	11.5536	25
145	4.43451	7.48402	1.94981	0
146	7.74645	18.6836	16.6292	14
147	12.7041	12.4932	11.5763	19
148	0.589524	11.9941	2.87883	15
149	15.5482	14.7062	13.3341	19
150	2.11153	2.04467	5.40641	27
151	5.75473	18.94	10.1383	6
152	18.727	5.89203	12.8904	7
153	4.65696	12.5872	16.2599	11
154	0.569051	12.3516	15.4886	11
155	1.53507	3.45444	7.19572	10
156	7.57421	2.01371	17.3888	21
157	2.08348	14.9944	7.33593	6
158	5.44379	1.3647	8.64398	10
159	13.497	9.43278	4.48831	29
160	11.5344	2.5216	9.60311	2
161	3.84972	2.66776	3.69155	27
162	18.0154	16.1723	13.7505	20
163	0.894589	15.5012	17.2253	11
164	19.8839	13.3582	16.5709	20
165	14.2381	3.86985	3.09421	5
166	6.47703	10.6503	12.8074	8
167	9.20135	0.116864	3.83261	2
168	8.88195	13.0617	6.98648	16
169	8.52823	1.00933	16.1871	21
170	19.7329	5.6856	7.18493	3
171	17.0757	15.7237	2.80676	1
172	2.0678	19.3539	17.3818	11
173	16.0521	7.91368	10.6468	7
174	19.4008	1.77057	1.06147	5
175	17.9904	8.38288	4.39707	26
176	12.4558	9.22978	9.19873	25
177	16.7107	4.04465	13.4512	7
178	19.251	7.69018	18.6171	24
179	2.06487	17.5121	18.4281	11
180	1.7931	19.3679	0.0945303	23
181	5.74379	5.23772	0.729918	27
182	7.01011	5.70298	13.5051	21
183	12.4812	8.65746	19.9208	24
184	18.5084	5.29248	5.82114	3
185	14.594	0.139084	17.7902	13
186	17.7269	12.784	18.5076	24
187	17.4011	10.9545	16.5724	24
188	2.25822	17.2157	9.225	6
189	18.1902	19.1222	3.75386	1
190	7.20329	12.5576	12.3098	28
191	7.57598	13.8818	13.0013	28
192	13.8738	17.9071	13.5064	4
193	9.28786	3.53313	6.68032	2
194	3.64006	0.49151	8.35327	10
195	7.70563	2.59327	2.89892	2
196	10.611	4.9398	10.8349	25
197	16.8823	8.34347	9.537	26
198	9.26884	17.6145	5.3284	18
199	5.56009	9.16537	11.7307	8
200	10.297	13.0752	19.6996	22
201	7.79333	6.44902	14.8035	21
202	10.6742	1.99259	6.4751	2
203	0.86758	10.3544	8.54591	8
204	2.7769	4.6513	0.157602	27
205	9.46091	15.8184	3.34482	18
206	18.5102	5.82863	3.87128	5
207	2.24313	12.3179	13.5632	8
208	15.7653	14.5369	12.9129	19
209	1.80259	17.1888	7.63205	6
210	2.83593	7.80101	19.6291	12
211	14.1723	2.28398	3.09853	5
212	0.633065	0.700779	9.57738	10
213	11.7439	8.6948	11.4624	25
214	9.36369	17.2975	19.7189	14
215	3.89895	2.02247	1.20918	27
216	2.84579	19.7908	15.3824	11
217	11.285	8.23102	8.96645	25
218	6.24981	3.15109	6.99125	2
219	16.5523	7.87856	2.90746	9
220	18.7793	10.1523	18.5064	24
221	2.45328	6.74301	6.48193	15
222	5.13347	18.1409	9.75278	6
223	11.1729	7.81776	10.9472	25
224	8.93752	11.164	1.34925	0
225	4.41357	0.877826	0.930253	27
226	5.92743	0.736352	5.62764	27
227	14.7959	4.98524	4.1256	5
228	0.0441844	10.7406	9.62248	8
229	2.67096	9.18729	15.3761	8
230	7.90632	10.6651	14.3556	22
231	8.16834	14.9788	12.9534	28
232	16.123	11.3676	0.686136	9
233	15.8462	10.7917	8.59227	26
234	8.27464	18.9742	5.09813	18
235	7.99847	14.1399	1.78859	18
236	10.2588	8.77848	18.8616	22
237	5.84415	9.48125	16.0928	22
238	12.7049	10.8977	18.5259	24
239	3.91076	10.7532	4.26244	15
240	17.2352	8.85577	10.9244	26
241	19.8706	0.601302	6.42093	3
242	10.381	14.4475	9.47682	28
243	10.0296	2.47939	5.67834	2
244	0.417278	7.80578	12.474	8
245	7.0218	4.32914	1.08428	27
246	6.52194	16.4368	9.60387	28
247	6.58617	15.1229	19.847	14
248	11.574	6.78142	10.8039	25
249	15.0587	2.04886	2.39168	5
250	14.9327	4.23209	5.29105	3
251	14.5154	6.2712	18.9362	24
252	13.81	15.8599	6.5561	17
253	13.5326	5.58355	12.1836	25
254	12.7737	7.60869	10.1068	25
255	9.34548	19.4139	4.30132	18
256	18.8939	16.5179	9.769	17
257	1.04021	0.976516	12.5119	10
258	12.607	5.66277	6.35848	2
259	14.5781	5.08865	13.9548	7
260	12.1871	0.234906	16.8779	13
261	16.3059	3.35297	0.936946	5
262	8.27788	16.701	18.8773	14
263	16.787	15.2574	9.67485	17
264	0.296138	0.748127	6.43964	10
265	0.580213	18.0033	10.2277	6
266	5.35135	10.6529	19.3574	22
267	1.82628	13.567	16.8896	11
268	7.74022	3.92856	16.1264	21
269	4.61355	17.8563	1.80736	23
270	0.0646209	2.92271	3.20269	27
271	12.949	19.684	17.2584	4
272	15.1918	6.67664	17.6119	24
273	1.20311	17.2429	8.34979	6
274	18.7351	9.79195	18.325	24
275	0.887322	13.9869	16.4575	11
276	16.9605	5.74362	13.0084	7
277	15.6859	2.08662	16.9591	13
278	5.92881	5.05069	3.29384	27
279	16.5411	6.36382	18.6203	24
280	17.9324	3.07846	3.31764	5
281	9.10883	8.94245	16.9226	22
282	17.8544	10.1511	14.971	19
283	19.6396	5.27233	4.07156	5
284	18.0908	10.5951	6.94573	26
285	9.14341	8.72297	16.7974	22
286	11.7578	12.3187	0.758639	29
287	2.65115	1.84979	18.5541	12
288	19.9124	17.7206	2.884	1
289	13.7509	2.40485	5.42936	3
290	13.5614	14.2287	6.79464	29
291	14.3249	16.9322	19.2527	20
292	15.8849	16.3039	14.7061	20
293	14.5555	13.0518	19.8033	24
294	14.0683	16.9105	17.9002	4
295	5.82376	16.9127	13.7459	14
296	11.0785	2.25976	14.7145	21
297	5.70159	3.41639	8.33412	10
298	16.8636	12.7411	15.1658	19
299	5.85111	6.09857	5.70729	27
300	5.10153	15.4603	11.5835	6
301	5.72149	17.277	10.6727	6
302	9.49374	2.59085	18.3798	21
303	11.0327	13.8146	5.15877	29
304	16.3181	18.2145	13.7715	20
305	6.41544	15.4529	0.887237	23
306	11.0819	9.69839	14.59	22
307	0.350396	16.7454	16.9938	11
308	13.8662	10.3687	11.8002	19
309	16.6612	6.53736	10.535	7
310	18.7976	19.1819	18.8262	20
311	1.28683	6.67789	18.2671	12
312	11.3563	5.35157	1.55874	2
313	3.22706	10.3719	3.10578	15
314	9.12325	10.2905	14.6428	22
315	15.9695	17.776	7.69078	17
316	15.2206	6.51036	19.9628	24
317	3.16632	3.39496	19.4209	12
318	10.8633	0.378658	16.2438	21
319	3.40736	3.25145	1.02763	27
320	14.5234	11.3346	12.1485	19
321	8.90157	8.00296	9.26756	25
322	0.189403	19.285	0.951764	23
323	8.53807	1.35392	13.0503	21
324	12.4012	2.96471	10.1555	25
325	13.5468	0.989464	16.9782	13
326	3.90673	0.507099	1.29175	27
327	19.8755	2.20854	5.06552	3
328	17.8664	14.9754	2.52032	1
329	16.818	4.48327	10.5741	7
330	3.77503	19.3176	9.00233	6
331	17.9025	2.1757	4.81875	3
332	8.18425	4.94861	3.85467	2
333	13.5531	3.61772	0.941316	5
334	16.5541	1.05954	17.542	13
335	15.6761	15.7546	6.08151	17
336	11.2897	17.666	2.39359	18
337	16.9328	7.17895	0.970635	5
338	11.8956	12.7547	3.0522	29
339	1.65135	11.4553	0.643678	15
340	14.3445	10.3142	11.3136	19
341	14.856	0.379758	16.0687	13
342	15.0067	13.3512	14.883	19
343	13.2193	8.84556	2.29188	9
344	19.6699	11.5041	6.65412	26
345	0.122439	8.46756	11.0978	8
346	6.83245	2.38448	18.4758	21
347	9.98555	11.4547	15.6683	22
348	17.6586	13.1163	14.8616	19
349	18.4019	19.3514	5.65669	1
350	2.05366	7.00415	16.2158	12
351	10.3024	4.05575	10.2605	25
352	11.14	16.0142	3.58277	18
353	8.93243	0.570008	7.74545	2
354	17.4568	9.96305	16.0533	24
355	2.81368	1.39888	8.62815	10
356	7.91976	0.662963	11.6174	21
357	14.5071	11.1695	5.35223	29
358	2.20366	15.9936	16.3333	11
359	18.2052	9.88634	10.5984	26
360	3.78803	4.04653	3.22987	27
361	2.8016	11.6052	3.12513	15
362	14.388	5.98013	8.15346	3
363	0.309688	5.61702	13.1308	10
364	0.042261	15.7405	19.5043	11
365	15.8682	19.7509	8.47923	17
366	12.5894	14.1304	14.7454	4
367	7.41729	14.8878	14.6909	14
368	4.72979	13.3984	11.3038	8
369	12.2972	17.8652	1.27465	18
370	14.3766	0.661813	17.0576	13
371	17.1084	0.42188	13.8416	13
372	8.49439	4.30067	14.6564	21
373	6.42343	13.9921	9.73297	28
374	6.35095	16.6419	10.0679	28
375	1.58561	15.0594	18.5721	11
376	11.3885	1.76401	6.91925	2
377	6.97763	16.8646	18.7958	14
378	10.2698	10.9071	5.04105	29
379	9.55773	2.67023	15.6081	21
380	4.11618	17.1826	19.4412	11
381	11.2926	11.4351	2.64	29
382	8.66228	13.768	0.895919	18
383	17.0478	17.7831	15.4276	20
384	8.59503	14.2161	11.185	28
385	4.00336	7.01802	14.4768	12
386	16.9406	17.2888	18.826	20
387	6.73005	9.54645	13.0151	8
388	13.0619	1.60811	18.0179	13
389	13.6691	2.02107	17.8782	13
390	17.7095	8.50721	3.0675	9
391	11.1867	8.75334	8.38381	25
392	8.40436	15.0676	15.6119	14
393	8.39319	18.1457	19.5187	14
394	7.03703	2.77651	1.07295	27
395	2.26415	2.53625	3.50992	27
396	13.7553	5.61186	3.17215	5
397	10.088	9.10953	9.52733	25
398	13.2383	13.3952	7.92182	29
399	7.54754	6.1016	4.01694	0
400	10.9788	5.95697	17.0524	21
401	19.1188	4.16351	13.3164	7
402	18.7263	18.9122	8.55999	17
403	12.5573	6.36001	13.1822	25
404	18.8663	9.24067	11.0538	26
405	12.1424	19.5387	15.5476	4
406	7.56631	7.39891	19.397	22
407	19.0655	4.11977	5.95911	3
408	6.41713	14.478	4.46881	16
409	7.05897	8.39005	8.30301	25
410	9.55724	1.47648	18.5449	21
411	5.68708	11.6904	17.841	22
412	13.8013	9.21071	14.8841	24
413	10.6009	13.6862	14.0784	28
414	12.7392	1.49011	17.437	13
415	0.573096	10.2386	16.0902	8
416	19.0737	14.8946	14.8633	20
417	1.85152	9.64215	6.5857	15
418	6.23205	5.82755	2.26547	27
419	18.0732	1.04335	16.1339	13
420	9.35646	5.47462	18.7565	21
421	8.37849	3.34209	8.59427	2
422	16.0088	6.86994	1.50802	5
423	10.1772	10.6422	7.65831	29
424	15.9107	7.91234	5.29489	26
425	15.4345	0.753155	14.2464	13
426	2.4739	17.3399	5.89802	23
427	4.02134	16.3799	7.55776	6
428	4.34692	5.62802	13.7398	12
429	7.89683	19.0179	6.6046	18
430	19.8554	18.9641	2.94814	1
431	0.118207	15.8354	11.238	6
432	3.3922	3.64024	6.15064	27
433	17.6601	8.93298	5.48671	26
434	16.5744	12.3233	9.19271	26
435	19.9051	0.96692	9.6566	3
436	12.0797	9.33711	7.23287	29
437	9.64852	15.8345	10.3972	28
438	4.48676	12.4827	11.3454	8
439	16.0925	11.353	3.51209	9
440	7.3436	9.59375	2.28631	0
441	12.2256	9.02516	2.28109	9
442	2.13783	6.88311	5.21837	15
443	19.9575	5.3376	3.12488	5
444	10.4096	4.60278	7.63311	2
445	2.30828	11.532	3.28724	15
446	11.1524	8.18434	17.0755	22
447	16.4356	2.39503	17.1857	13
448	0.599003	17.3185	9.5834	6
449	2.61959	19.6608	1.75564	23
450	15.3372	2.27061	15.9659	13
451	0.687606	1.07067	7.29587	10
452	19.3374	17.3595	7.05013	17
453	9.3458	11.6884	13.5857	22
454	7.10774	1.26486	3.4277	2
455	14.0624	7.08441	5.63422	26
456	1.89087	10.1687	15.1938	8
457	1.10773	1.196	16.2635	12
458	13.0125	15.8953	12.2737	4
459	5.97277	5.68632	6.14993	27
460	10.2581	7.87897	16.5454	22
461	0.392891	19.835	1.39777	23
462	8.02613	9.55992	0.972779	0
463	17.4682	11.4328	18.6862	24
464	2.8445	3.08787	11.8966	10
465	17.6448	9.45014	19.4973	24
466	19.037	4.43174	10.4518	7
467	13.9008	8.33501	7.70002	26
468	9.28416	3.29308	18.5318	21
469	4.42341	6.63834	9.90709	10
470	16.7491	0.689747	13.0757	7
471	12.1947	0.0772397	10.9848	21
472	2.45596	9.0069	8.34626	8
473	0.0987587	1.87518	18.3474	12
474	5.37117	1.78322	10.2821	10
475	10.5445	19.2422	13.2304	4
476	11.4213	4.43073	2.05154	2
477	2.02753	0.30102	15.2985	12
478	7.74134	6.2777	18.7891	22
479	10.0235	7.39585	16.1698	22
480	3.497	4.70906	17.9485	12
481	15.0572	3.36451	0.868292	5
482	14.9034	9.92356	13.9303	19
483	3.85173	0.619269	11.2881	10
484	14.7545	3.56859	13.1183	7
485	19.8283	6.4526	19.3545	24
486	2.47675	13.7708	13.8997	11
487	11.2573	17.535	4.00758	18
488	6.4029	13.1368	17.9887	14
489	6.43052	5.73651	14.8936	21
490	9.73746	15.4701	19.2592	14
491	0.591141	9.23632	7.57717	15
492	9.00113	11.9392	0.0153539	0
493	18.0013	3.80605	13.4404	7
494	15.563	14.538	9.87006	17
495	0.154321	4.1534	15.7976	12
496	10.449	5.14847	10.7507	25
497	2.82131	11.5601	6.28793	15
498	10.7072	17.9937	15.4273	4
499	16.308	11.3051	12.2899	19
500	0.277622	0.782701	8.06861	10
501	7.84358	12.969	18.2028	22
502	5.71769	3.47158	15.7846	21
503	8.8533	14.0487	1.00509	18
504	18.2812	0.466463	8.15918	3
505	10.7615	5.2006	12.8678	25
506	8.12447	11.7868	13.7035	22
507	4.81323	11.0138	16.699	22
508	18.0443	13.2902	12.3993	19
509	1.56917	11.6084	0.266812	15
510	14.792	8.20444	2.57248	9
511	13.2618	1.78368	11.7904	7
512	15.0382	14.9083	4.88849	1
513	12.8504	17.1596	15.0259	4
514	0.435967	0.239364	18.6307	12
515	11.812	11.5345	13.4153	19
516	1.08875	4.8039	11.7257	10
517	18.3596	13.198	12.816	19
518	4.87515	1.01933	11.8071	10
519	11.5936	12.6403	4.28746	29
520	12.3391	4.69372	16.116	13
521	17.9805	4.78618	0.0771657	5
522	19.3788	3.27592	11.7046	7
523	10.6633	1.75834	18.6145	21
524	7.72788	5.80846	2.04097	0
525	11.6392	6.19542	18.2537	22
526	14.4419	19.5161	19.0186	20
527	15.7401	18.0301	10.9742	17
528	15.1079	6.31442	13.3201	7
529	10.4317	15.1369	1.41617	18
530	6.33603	11.558	9.38827	8
531	14.8429	6.04579	3.05834	5
532	13.9523	3.46177	17.8144	13
533	1.71704	16.0734	9.78848	6
534	12.9604	10.4415	16.4603	24
535	5.27518	4.91303	15.3277	12
536	6.64476	18.1315	4.52961	23
537	17.755	19.9882	10.4643	17
538	15.6527	10.7249	0.212832	9
539	1.11958	0.733475	1.27047	27
540	3.41875	19.99	3.37879	23
541	2.63307	5.48834	2.71411	27
542	1.95442	8.4999	1.68579	15
543	19.7453	11.1456	9.06451	26
544	10.9835	4.53161	1.74518	2
545	8.91066	12.3477	13.4957	22
546	4.21841	5.75008	16.8933	12
547	19.7247	8.93325	0.790421	9
548	7.18882	7.95748	11.0058	25
549	9.69283	7.20609	13.7062	25
550	0.0265145	14.1152	11.5175	6
551	8.10077	3.73965	5.44266	2
552	2.31503	19.4807	13.392	6
553	1.86732	0.806854	18.9152	12
554	6.8468	13.8019	2.83246	16
555	3.00416	10.1249	15.2332	8
556	4.73025	17.3784	17.1848	14
557	9.10289	7.98839	10.7481	25
558	8.85481	1.96115	2.44026	2
559	1.47432	9.48438	3.33996	15
560	2.78433	15.1758	3.46348	23
561	14.5517	13.743	16.6636	19
562	14.7511	10.4277	14.3502	19
563	4.11986	13.7913	12.8666	8
564	6.95735	5.51865	9.61718	25
565	8.75856	15.2027	5.31078	16
566	14.3434	6.85995	11.7926	7
567	19.0143	9.29011	9.28318	26
568	10.6178	6.84524	19.484	22
569	0.640763	14.0528	2.88312	23
570	15.018	16.0715	15.5761	20
571	8.88699	1.24477	18.0059	21
572	19.2705	19.581	6.46213	17
573	12.2009	2.26725	1.48916	2
574	18.758	8.19269	8.28934	26
575	16.4808	2.7175	13.5281	7
576	13.9346	8.21301	18.1621	24
577	8.21672	3.23904	5.99325	2
578	16.662	6.78115	17.2403	24
579	0.680525	10.4002	8.80917	8
580	19.949	1.99694	17.8423	13
581	0.960081	17.9402	6.95629	6
582	15.392	13.5349	2.97077	9
583	8.33219	17.7223	18.562	14
584	3.38365	10.961	8.11572	8
585	12.4734	5.06012	10.7313	25
586	9.99547	14.6794	0.864449	18
587	4.03797	16.8087	14.8874	11
588	17.101	19.4122	18.333	20
589	9.78597	17.2167	15.5005	4
590	0.517061	13.3971	2.44434	15
591	8.47963	15.8198	0.375487	18
592	4.79464	12.9407	1.98633	16
593	1.38276	11.0477	13.9107	8
594	18.7691	11.0973	4.44359	26
595	1.3182	14.5718	10.5378	6
596	18.8438	9.45593	2.17645	9
597	11.3478	14.2449	8.57441	28
598	12.1165	15.3186	10.7521	28
599	12.545	12.9259	5.50704	29
600	10.2402	2.33016	1.54058	2
601	1.82805	11.8855	15.0479	8
602	1.1154	1.03302	10.6841	10
603	11.5915	19.5646	5.96495	18
604	16.1393	19.8379	2.15226	1
605	6.43468	12.1702	17.2043	22
606	1.63283	14.0951	10.3164	6
607	7.58022	15.5387	6.79204	16
608	18.2207	9.02349	5.29353	26
609	8.10195	13.4984	10.498	28
610	13.2849	8.04307	5.69748	29
611	19.1659	4.27982	0.848613	5
612	2.40402	6.02797	17.0421	12
613	4.16555	11.2035	13.048	8
614	8.17749	17.9299	9.08983	28
615	17.3265	5.36046	7.82976	3
616	10.617	18.3883	0.256609	18
617	9.49303	7.6657	0.603349	0
618	8.34102	19.9705	17.9579	14
619	16.0416	14.1684	7.81132	17
620	2.39928	5.63294	10.5075	10
621	18.8177	0.45832	16.0213	13
622	16.4428	3.37555	1.03532	5
623	8.81626	8.7478	8.92089	25
624	1.80524	12.8412	18.934	11
625	19.2319	5.79035	9.09297	7
626	18.3276	17.4223	5.11657	1
627	19.5008	18.9579	5.66784	1
628	6.85526	9.36955	3.27086	0
629	2.30881	3.25294	1.04977	27
630	15.8025	3.52013	5.14653	3
631	17.8906	0.523744	2.25995	5
632	8.75647	7.19967	4.63711	0
633	7.70755	7.35162	7.09542	0
634	15.3675	15.6986	4.55422	1
635	0.807366	17.03	1.94955	23
636	16.9406	5.65065	15.1531	7
637	3.10465	9.67135	11.6239	8
638	3.17184	5.80083	16.4086	12
639	1.14593	2.30048	10.3966	10
640	13.5929	7.21141	15.5314	24
641	12.7995	9.00115	9.93636	25
642	6.3607	8.06381	3.34534	0
643	10.3405	19.0192	17.0406	4
644	9.03759	7.20384	15.0311	22
645	18.1928	8.80434	19.2468	24
646	14.5651	16.8078	10.4964	17
647	7.72052	19.7852	12.8891	14
648	15.4721	9.64768	19.371	24
649	9.91899	4.87489	19.7466	21
650	14.7232	8.52992	3.34357	9
651	7.86335	19.823	1.47498	18
652	11.4153	7.1765	4.97984	2
653	14.331	3.29529	14.9431	13
654	10.667	11.0749	1.98495	29
655	15.4478	8.7609	0.235762	9
656	11.7545	10.0132	12.7703	25
657	1.89696	0.683657	15.386	12
658	9.1391	6.11539	13.6956	25
659	15.1007	5.92065	19.9045	24
660	16.997	4.61379	19.3301	13
661	17.8624	12.9487	2.66209	9
662	19.3637	9.90448	13.6325	19
663	5.71085	15.0075	15.206	14
664	12.8848	13.0657	16.4822	19
665	6.71103	8.32251	19.2371	22
666	16.1744	18.7371	4.975	1
667	14.8419	5.95825	4.38606	5
668	10.0369	2.36235	1.92315	2
669	13.7475	7.875	13.6133	25
670	19.7835	17.8363	11.6492	17
671	15.7586	14.1729	16.9466	20
672	15.8949	3.48659	16.535	13
673	1.44389	17.9696	11.6163	6
674	1.37458	14.7006	12.1771	6
675	13.6067	8.63835	0.0666445	9
676	8.51651	8.11111	10.3209	25
677	1.83729	16.8462	8.06894	6
678	13.1965	19.9531	13.3191	4
679	11.0588	16.9333	3.94322	18
680	14.0734	1.07102	8.99304	3
681	2.99927	16.9629	0.198959	23
682	16.1681	13.4996	7.36013	26
683	6.39552	11.0814	11.7227	8
684	17.918	19.0941	8.54092	17
685	3.96166	0.587255	5.32602	27
686	6.17035	7.08986	19.4357	12
687	10.417	9.32507	8.61806	25
688	5.48517	17.2418	1.36221	23
689	0.966972	11.7461	14.1315	8
690	3.09835	2.9013	3.12585	27
691	13.2659	16.5526	12.4294	4
692	7.64458	11.592	6.7631	16
693	13.6548	15.2237	8.8148	17
694	19.8613	15.8661	9.84283	17
695	11.8944	8.09078	16.6268	22
696	3.02299	0.51283	10.2484	10
697	15.5639	15.7887	14.8627	20
698	7.36596	14.8001	19.4142	14
699	19.1755	13.3967	10.8828	19
700	5.03922	16.1807	17.5729	14
701	4.34663	2.70013	0.171461	27
702	17.8017	10.8416	2.8912	9
703	16.1423	14.2218	12.8468	19
704	14.5573	12.9114	7.06389	29
705	11.1934	6.57146	5.23311	2
706	0.181552	4.74021	14.4392	12
707	15.8303	0.646993	5.83137	3
708	12.3761	13.7954	12.916	19
709	0.233852	18.6644	15.4272	11
710	16.9395	17.8314	13.9948	20
711	7.65534	12.6443	17.058	22
712	17.3072	19.3244	19.5601	20
713	1.49241	7.12943	18.5341	12
714	1.92991	7.51875	11.9133	8
715	6.32266	9.56664	12.3638	8
716	7.21863	17.7377	12.4147	28
717	6.9464	7.68397	7.67611	25
718	11.4266	19.1803	4.45627	18
719	18.6014	16.4824	6.98052	17
720	9.06617	17.2485	17.4573	14
721	2.19421	9.63144	4.53881	15
722	14.7276	11.768	17.756	24
723	9.6557	8.61263	7.73856	25
724	6.5505	19.4551	12.4602	28
725	11.4287	19.7388	0.159179	18
726	18.2895	1.87193	2.2853	5
727	9.96702	17.8959	19.4245	14
728	1.17915	4.83452	17.9163	12
729	2.86069	18.9131	7.49971	6
730	8.75138	12.8997	7.60552	16
731	5.68618	15.4122	13.8159	14
732	13.9688	14.7105	5.51794	29
733	7.51674	3.21525	16.4889	21
734	4.92434	5.59828	1.66534	27
735	15.2107	12.0263	18.9069	24
736	1.16922	5.52685	12.1511	10
737	14.279	3.12564	17.9848	13
738	3.12446	15.3407	17.8528	11
739	7.47122	11.1791	6.61455	16
740	6.16749	3.26115	9.93565	10
741	17.8257	6.76104	7.68632	26
